,institution_name,univ_address,city,state,zipcode,chief_name,chief_title,website_url,admin_url,financial_url,app_url,county,longitude,latitude,
,Northern Arizona University,"Knoles Drive, Babbitt Administrative Center",Flagstaff,AZ,86011-4132,John D. Haeger,President,http://home.nau.edu/,http://home.nau.edu/admissions/undergrad.asp,http://home.nau.edu/finaid/,http://home.nau.edu/admissions/apply/default.asp,Coconino County,-111.65582,35.19398,
,Northland Pioneer College,2251 E. Navajo Blvd.,Holbrook,AZ,86025-0610,Jeanne Swarthout,President,http://www.npc.edu,,http://www.npc.edu/financial-aid/scholarships,http://www.npc.edu/admissions/how-register-classes,Navajo County,-110.132719,34.936766,
,Ottawa University-Phoenix,10020 North 25th Avenue,Phoenix,AZ,85021,Dr. Mary Vanis,Campus Executive,http://www.ottawa.edu,,,,Maricopa County,-112.113493,33.577812,
,Phoenix College,1202 W Thomas Rd,Phoenix,AZ,85013,Dr. Anna Solley,President,http://www.pc.maricopa.edu,,,,Maricopa County,-112.088334,33.480476,
,Cortiva Institute-Scottsdale,8010 East McDowell Road #214,Scottsdale,AZ,85257,Sophia Perkovich,Campus President,http://cortiva.com,,,,Maricopa County,-111.908192,33.46588,
,University of Phoenix-Phoenix-Hohokam Campus,4635 E Elwood St,Phoenix,AZ,85040-1958,"William Pepicello, PhD",President,http://www.phoenix.edu,,http://faw.phoenix.edu/,http://myapply.phoenix.edu,Maricopa County,-111.979941,33.413016,
,Pima Community College,401 North Bonita Avenue,Tucson,AZ,85709-5000,Roy Flores,Chancellor,http://www.pima.edu,http://www.pima.edu/admissions/index.shtml,http://www.pima.edu/financialaid/index.shtml,http://www.pima.edu/admissions/index.shtml,Pima County,-110.985014,32.226881,
,Pima Medical Institute-Tucson,"3350 East Grant Road, Suite 200",Tucson,AZ,85716,Dale Berg,Campus Director,http://www.pmi.edu/locations/tucson.asp,,,,Pima County,-110.921331,32.250463,
,Pima Medical Institute-Albuquerque,4400 Cutler Avenue NE,Albuquerque,NM,87110,Holly Woelber,Director,http://www.pmi.edu,,,,Bernalillo County,-106.59439,35.105571,
,Prescott College,220 Grove Ave,Prescott,AZ,86301,"Kristin Woolever, Ph.D.",President,http://www.prescott.edu,http://www.prescott.edu/admissions/index.html,http://www.prescott.edu/finaid/index.html,http://www.prescott.edu/apply/index.html,Yavapai County,-112.47627,34.544783,
,Refrigeration School Inc,4210 E Washington Street,Phoenix,AZ,85034-1816,Sherry Jones,Executive Director,http://refrigerationschool.com,,,,Maricopa County,-111.989439,33.448254,
,Rio Salado College,2323 W 14th St,Tempe,AZ,85281,Dr. Chris Bustamante,President,http://www.rio.maricopa.edu,,,,Maricopa County,-111.974354,33.413592,
,Roberto-Venn School of Luthiery,4011 S 16th St,Phoenix,AZ,85040,William Eaton,Director,http://www.roberto-venn.com,,,,Maricopa County,-112.047076,33.410024,
,Hair Academy of Safford,1550 West Thatcher Blvd,Safford,AZ,85546,Joey Scott,Owner,,,,,Graham County,-109.727248,32.834978,
,Scottsdale Community College,9000 E Chaparral Rd,Scottsdale,AZ,85256,Dr. Jan L. Gehler,President,http://www.sc.maricopa.edu,,,,Maricopa County,-111.887308,33.509531,
,South Mountain Community College,7050 S 24th St,Phoenix,AZ,85042,Dr. Joyce Elsner,Interim President,http://www.southmountaincc.edu,,,,Maricopa County,-112.030256,33.382544,
,Arizona Christian University,2625 E Cactus Rd,Phoenix,AZ,85032-7097,Thomas Roche,"Dean of Accreditation, Planning & Program Developm",http://www.swcaz.edu,http://www.swcaz.edu,http://www.swcaz.edu,http://www.swcaz.edu,Maricopa County,-112.026037,33.596721,
,Tucson College,"5151 E Broadway Blvd, Ste.155",Tucson,AZ,85711,Alan Sussna,"President, Chief Executive Officer",http://www.tucsoncollege.edu,http://www.tucsoncollege.edu,http://www.tucsoncollege.edu,http://www.tucsoncollege.edu,Pima County,-110.883209,32.22176,
,Universal Technical Institute of Arizona Inc,10695 West Pierce Street,Avondale,AZ,85323,Mike Ramano,Campus President,http://uti.edu/,http://www.uti.edu/request-info,http://www.uti.edu/Student-Services/Financial-Aid,http://uti.edu,Maricopa County,-112.289712,33.453494,
,Western International University,9215 N Black Canyon Hwy.,Phoenix,AZ,85021,Alan Drimmer,President,http://www.west.edu,,,,Maricopa County,-112.116846,33.570542,
,Empire Beauty School-NW Phoenix,2727 W. Glendale Ave. #200,Glendale,AZ,85051,Michael Bouman,President/COO,http://www.empire.edu,,,,Maricopa County,-112.118476,33.538563,
,Yavapai College,1100 E Sheldon St,Prescott,AZ,86301,Dr. James Horton,President,http://www.YC.EDU,,,,Yavapai County,-112.457119,34.545361,
,University of Arkansas at Little Rock,2801 S University Ave,Little Rock,AR,72204,Joel E. Anderson,Chancellor,http://www.ualr.edu,http://www.ualr.edu/admissions,http://www.ualr.edu/admissions/financialaid/,http://www.ualr.edu,Pulaski County,-92.341778,34.72685,
,University of Arkansas for Medical Sciences,4301 W Markham,Little Rock,AR,72205-7199,"Daniel Rahn, M.D.",Chancellor,http://www.uams.edu,http://www.uams.edu,http://www.uams.edu/studentfinancialservices//,,Pulaski County,-92.320992,34.75153,
,ABC Beauty College Inc,2708 W Pine,Arkadelphia,AR,71923,Charles Kirkpatrick,Owner,http://www.arkadelphiabeautycollege.com,,,,Clark County,-93.08187,34.12268,
,Arkansas Baptist College,1621 Dr. Martin Luther King Drive,Little Rock,AR,72202-6099,Dr. Fitzgerald Hill,President,http://www.arkansasbaptist.edu,,,,Pulaski County,-92.289393,34.735262,
,Arkansas Beauty School,5108 Baseline Rd,Little Rock,AR,72209,Patricia Ray,Owner,,,,,Pulaski County,-92.334962,34.668785,
,Arkansas Beauty College,109 N Commerce St,Russellville,AR,72801,Barbara Ward,Owner & Instructor,,,,,Pope County,-93.135284,35.278587,
,Lyon College,2300 Highland Road,Batesville,AR,72501,Donald V. Weatherman,President,http://www.lyon.edu,http://www.lyon.edu/office-of-enrollment-services.htm,http://www.lyon.edu/financial-aid.htm,http://www.lyon.edu/apply-now2.htm,Independence County,-91.628158,35.77897,
,Arkansas College of Barbering and Hair Design,200 E Washington Ave,North Little Rock,AR,72114,Larry Little,President,,,,,Pulaski County,-92.266583,34.754023,
,Arthur's Beauty College Inc-Fort Smith,2000 North B St,Fort Smith,AR,72901-3342,Chris Strawn,Owner,http://www.arthursbeautycollege.com,,,,Sebastian County,-94.410982,35.380232,
,University of Arkansas,Administration Bldg 425,Fayetteville,AR,72701,G. David Gearhart,Chancellor,http://www.uark.edu,http://admissions.uark.edu/,http://finaid.uark.edu/,http://admissions.uark.edu/apply/index.php,Washington County,-94.17569,36.0671,
,University of Arkansas at Pine Bluff,1200 N University Mail Slot 4789,Pine Bluff,AR,71601,Lawrence A Davis Jr,Chancellor,http://www.uapb.edu,http://www.uapb.edu,http://www.uapb.edu,https://uapbactive.uapb.edu/apply/,Jefferson County,-92.019062,34.242231,
,Arkansas State University-Beebe,1000 Iowa Street,Beebe,AR,72012-1000,Eugene McKay,Chancellor,http://www.asub.edu,http://www.asub.edu/admissions/,http://www.asub.edu/admissions/financial_aid/,http://www.asub.edu/admissions/application.asp,White County,-91.894579,35.070224,
,Arkansas State University-Main Campus,2105 E. Aggie Road,Jonesboro,AR,72401,Dr. Dan Howard,Interim Chancellor,http://www2.astate.edu,http://admissions.astate.edu/,http://finaid.astate.edu/,http://www2.astate.edu/a/student-affairs/admissions/apply-now/,Craighead County,-90.680478,35.842779,
,Arkansas Tech University,Administration Bldg 200, 1509 N Boulder Ave,Russellville,AR,72801-2222,Robert C Brown,President,http://www.atu.edu,http://admissions.atu.edu/,http://finaid.atu.edu/,ATU|Tech|Arkansas Tech,503,-93.134649,35.293505
,University of Arkansas at Monticello,Highway 425 South,Monticello,AR,71656,Dr. Jack Lassiter,Chancellor,http://www.uamont.edu,http://www.uamont.edu/admissions/,http://www.uamont.edu/FinancialAid/,https://www.uamont.edu/forms/admissions/admissionsform2.asp,Drew County,-91.80068,33.59223,
,Arthur's Beauty College Inc,2600 John Harden Dr,Jacksonville,AR,72076,Chris Strawn,Owner,http://arthursbeautycollege.com,,,,Pulaski County,-92.103665,34.891119,
,Baptist Health Schools-Little Rock,11900 Col Glenn Rd Ste 1000,Little Rock,AR,72210-2820,Judy Pile,Assistant Vice President of Education,http://www.bhslr.edu,,,,Pulaski County,-92.40547,34.712269,
,Bee Jays Academy,1907 Hinson Loop,Little Rock,AR,72212,Terry Yarbrough,Owner,http://bjacademy.net,,,,Pulaski County,-92.405875,34.769604,
,Black River Technical College,1410 Hwy 304 East,Pocahontas,AR,72455,Richard Gaines,President,http://www.blackrivertech.edu,http://www.blackrivertech.edu/current_students/enrollment.php,http://finaid.blackrivertech.edu/,http://www.blackrivertech.edu/current_students/enrollment.php,Randolph County,-90.913157,36.237882,
,University of Central Arkansas,201 Donaghey Ave,Conway,AR,72035-0001,Allen Meadors,President,http://www.uca.edu,http://www.uca.edu,http://www.uca.edu/financialaid/,http://www.uca.edu,Faulkner County,-92.454235,35.079315,
,Central Baptist College,1501 College Avenue,Conway,AR,72034,Terry Kimbrow,President,http://www.cbc.edu,http://www.cbc.edu/future_students.aspx,http://www.cbc.edu/future_students.aspx?id=84,http://cbc.edu/future_students.aspx?id=1270,Faulkner County,-92.509599,35.089094,
,Cossatot Community College of the University of Arkansas,183 College Drive,De Queen,AR,71832,Steve Cole,Chancellor,http://cccua.edu,http://cccua.edu,http://cccua.edu,http://cccua.edu,Sevier County,-94.366883,34.044332,
,Crowley's Ridge College,100 College Dr,Paragould,AR,72450,Ken Hoppe,President,http://www.crc.edu/,,,,Greene County,-90.58468,36.066294,
,Crowleys Ridge Technical Institute,1620 Newcastle Road,Forrest City,AR,72335-0925,Burl Lieblong,President,http://www.crti.tec.ar.us,,,,St. Francis County,-90.77586,35.02685,
,De Luxe Beauty School,1609 West 26th Street,Pine Bluff,AR,71603-1666,Dorothy Jackson,Director,,,,,Jefferson County,-92.018492,34.203384,
,East Arkansas Community College,1700 Newcastle Rd,Forrest City,AR,72335,Dr. Coy Grace,President,http://WWW.EACC.EDU,http://www.eacc.edu/Students/admissions/default_admissions.htm,http://www.eacc.edu/Students/financial_aid/default_financial.htm,http://cc.eacc.edu/cc3_scripts/cc_server.exe,St. Francis County,-90.775976,35.028127,
,Eastern College of Health Vocations-Little Rock,200 South University Avenue,Little Rock,AR,72205,Joseph P. Dalto III,Owner,http://www.echv.com,http://www.easterncollege.edu,http://www.easterncollege.edu,http://www.easterncollege.edu,Pulaski County,-92.341312,34.751221,
,Imagine-Paul Mitchell Partner School,4201 E McCain Blvd,North Little Rock,AR,72117,Kenneth Roberts,Director,http://www.pmlittlerock.com,http://www.pmlittlerock.com,http://www.pmlittlerock.com,,Pulaski County,-92.22215,34.789458,
,National Park Community College,101 College Dr,Hot Springs,AR,71913,Sally Carder,President,http://www.npcc.edu,http://www.npcc.edu,http://www.npcc.edu/Admissions/FinancialAid/financial_aid.htm,http://www.npcc.edu/Admissions/applications.htm,Garland County,-93.119307,34.513294,
,University of Arkansas Community College-Batesville,2005 White Drive,Batesville,AR,72503-3350,Deborah Frazier,Chancellor,http://www.uaccb.edu,,,,Independence County,-91.602593,35.791214,
,Harding University,915 E. Market Ave.,Searcy,AR,72143,David Burks,President,http://www.harding.edu,http://www.harding.edu/admissions/,http://www.harding.edu/finaid/,http://www.harding.edu/admissions/howtoapply.html,White County,-91.728772,35.249646,
,Henderson State University,1100 Henderson Street,Arkadelphia,AR,71999-0001,Charles Welch,President,http://www.hsu.edu,http://www.getreddie.com/,http://www.hsu.edu/finaid.aspx,http://www.hsu.edu/form.aspx?ekfrm=49843,Clark County,-93.059794,34.125583,
,Hendrix College,1600 Washington Ave,Conway,AR,72032-3080,J. Timothy Cloyd,President,http://www.hendrix.edu,http://www.hendrix.edu/admission,http://www.hendrix.edu/financialaid,http://www.applyweb.com/aw?hendrix,Faulkner County,-92.444187,35.100058,
,Hot Springs Beauty College,100 Cones Rd,Hot Springs,AR,71901,Wentz Akard,Chief Executive Officer,,,,,Garland County,-93.038379,34.496247,
,Jefferson Regional Medical Center School of Nursing,1600 West 40th St,Pine Bluff,AR,71603,Kathy Pierce,Director,http://www.jrmc.org,http://www.jrmc.org,http://www.jrmc.org,http://www.jrmc.org,Jefferson County,-92.018188,34.189017,
,John Brown University,2000 W University St,Siloam Springs,AR,72761,Dr Charles W. Pollard,President,http://www.jbu.edu,http://www.jbu.edu/admissions/,http://www.jbu.edu/admissions/financial_aid/,http://www.jbu.edu/apply/,Benton County,-94.557506,36.187187,
,Lees School of Cosmetology,2700 W. Pershing Blvd,North  Little Rock,AR,72114-3800,Linda  Lee,Director,http://LSCTraining.com,,,,Pulaski County,-92.296459,34.782806,
,Career Academy of Hair Design,346 E. Robinson Ave,Springdale,AR,72764-7128,Jim Butenschoen,Administrator,http://www.cahdspringdale.com,http://www.cahdspringdale.com,http://www.cahdspringdale.com,http://www.cahdspringdale.com,Washington County,-94.132458,36.167258,
,Marsha Kay Beauty College,408 Hwy 201 N,Mountain Home,AR,72653-3164,Marsha Kay Snedecor,Director,http://marshakaybeautycollege.com,http://marshakaybeautycollege.com,http://marshakaybeautycollege.com,http://marshakaybeautycollege.com,Baxter County,-92.386184,36.344709,
,Academy of Salon and Spa,311 S 16th St,Fort Smith,AR,72901,Patricia Anderson,Owner,http://www.mellies.org,,,http://www.mellies.org,Sebastian County,-94.416278,35.380998,
,Mid-South Community College,2000 W.  Broadway,West Memphis,AR,72301-3829,Dr. Glen F. Fenter,President,http://www.midsouthcc.edu,,,,Crittenden County,-90.22127,35.14662,
,Arkansas Northeastern College,2501 S Division,Blytheville,AR,72316-1109,Robert Myers,President,http://www.anc.edu,,,,Mississippi County,-89.918761,35.90313,
,Margarets Hair Academy Inc,305 East Gaines Street,Monticello,AR,71655,Margaret Thomas,Director,,,,,Drew County,-91.788227,33.628754,
,New Tyler Barber College Inc,1221 E 7th St,North Little Rock,AR,72114-4973,Ricky Bryant,President,,,,,Pulaski County,-92.253611,34.759745,
,North Arkansas College,1515 Pioneer Dr,Harrison,AR,72601-5508,Jeff Olson,President,http://www.northark.edu,http://www.northark.edu/future_students/admissions.aspx,http://www.northark.edu/financialaid/default.aspx,http://www.northark.edu/future_students/admissions/application_for_admission.aspx,Boone County,-93.090825,36.221638,
,Northwest Technical Institute,709 S Old Missouri Rd,Springdale,AR,72764,George V. Burch,President,http://www.nwti.edu,http://nwti.edu,http://nwti.edu,,Washington County,-94.116394,36.178477,
,Ouachita Baptist University,410 Ouachita St,Arkadelphia,AR,71998-0001,"Rex M. Horne, Jr.",President,http://www.obu.edu,,,,Clark County,-93.05137,34.124607,
,Ouachita Technical College,One College Cir,Malvern,AR,72104-0816,Barry Ballard,President,http://www.otcweb.edu,,,,Hot Spring County,-92.81295,34.36231,
,Ozarka College,218 College Dr,Melbourne,AR,72556-0010,Dr. Richard  L. Dawe,President,http://www.ozarka.edu,,,,Izard County,-91.89651,36.051677,
,University of the Ozarks,415 N College Ave,Clarksville,AR,72830,Rick Niece,President,http://www.ozarks.edu,http://admissions.ozarks.edu,http://admissions.ozarks.edu/faid/,http://admissions.ozarks.edu/secure/forms/apply/,Johnson County,-93.466236,35.475014,
,University of Arkansas Community College-Morrilton,1537 University Blvd.,Morrilton,AR,72110,Larry Davis,Chancellor,http://www.uaccm.edu,http://www.uaccm.edu/Future_Student/Admission_Requirements.htm,http://www.uaccm.edu/Future_Student/Financial_Aid.htm,http://www.uaccm.edu/Future_Student/Admission_Requirements.htm,Conway County,-92.728703,35.170759,
,Philander Smith College,900 W. Daisy Bates Drive,Little Rock,AR,72202-3799,Dr. Walter Kimbrough,President,http://www.philander.edu,http://www.philandersmithadmissions.com,http://www.philander.edu,,Pulaski County,-92.28242,34.73666,
,Phillips Community College of the University of Arkansas,1000 Campus Drive,Helena,AR,72342-0785,Dr. Steven Murray,Chancellor,http://www.pccua.edu,,,,Phillips County,-90.6184,34.5458,
,Southeast Arkansas College,1900 Hazel St.,Pine Bluff,AR,71603,Phil E. Shirley,President,http://www.seark.edu,http://www.seark.edu/student/index.php,http://www.seark.edu/student/apply-financialaid.php,,Jefferson County,-92.024776,34.209797,
,Professional Cosmetology Education Center,460 North Washington,El Dorado,AR,71730-4009,Robert F. Kelley,Registrar,http://www.professionalcosmetologyeducation.com/,http://www.professionalcosmetologyeducation.com/,http://www.professionalcosmetologyeducation.com/,,Union County,-92.663857,33.215807,
,Pulaski Technical College,3000 W Scenic Dr,North Little Rock,AR,72118-3347,Dr. Dan F. Bakke,President,http://www.pulaskitech.edu,http://www.pulaskitech.edu/admission/,http://www.pulaskitech.edu/current_students/financial_aid.asp,https://rasmus.pulaskitech.edu/public/online_application/,Pulaski County,-92.298867,34.785194,
,University of Arkansas Community College-Hope,2500 S Main,Hope,AR,71802-0140,"Chris Thomason, J.D.",Chancellor,http://www.uacch.edu,http://www.uacch.edu/?page_id=284,http://www.uacch.edu/?page_id=22,https://www.uacch.edu/?page_id=280,Hempstead County,-93.58713,33.64641,
,Rich Mountain Community College,1100 College Dr,Mena,AR,71953,Dr. Wayne Hatcher,President,http://www.rmcc.edu,,,,Polk County,-94.218089,34.590187,
,Paul Mitchell the School-Arkansas,2167 W Martiin Luther King Jr Blvd,Fayetteville,AR,72701,Rachel VanHover,Director,http://www.pmtsarkansas.com,http://paulmitchell.edu/getting-started,http://school.paulmitchell.edu/fayetteville-ar/financial,http://school.paulmitchell.edu/fayetteville-ar/enroll-form,Washington County,-94.190732,36.054959,
